model_output,ground_truth,top_20_tokens,top_20_probs,match,match_substring
 triangle<|im_end|>,triangle,"['triangle', 'd', 'tri', 'tr', 'rectangle', 'square', 'arrow', 'oct', 'hex', 'Triangle', 'pent', ' triangle', 'di', 't', 'round', 'circle', 'p', 'right', 'cone', 'py']","tensor([9.4372e-01, 4.5693e-02, 5.9376e-03, 9.7784e-04, 4.4959e-04, 2.2205e-04,
        1.9863e-04, 1.9223e-04, 1.7092e-04, 1.5825e-04, 1.5307e-04, 1.4588e-04,
        1.0645e-04, 8.7607e-05, 8.7142e-05, 7.7931e-05, 6.2787e-05, 6.2285e-05,
        5.8483e-05, 4.4270e-05])",False,True
 star<|im_end|>,star,"['star', 'triangle', 'stars', 'circle', 'd', ' star', 'round', '星', 'st', 'Star', 'square', 'cross', 'aster', 'rectangle', 'p', 'pent', 'heart', 'shape', 'hex', 'start']","tensor([9.9605e-01, 6.9607e-04, 5.5991e-04, 3.6020e-04, 2.1823e-04, 2.0170e-04,
        1.5953e-04, 1.5345e-04, 1.2423e-04, 1.1018e-04, 8.7802e-05, 7.9560e-05,
        7.6335e-05, 5.0807e-05, 4.9812e-05, 2.5465e-05, 2.2709e-05, 2.0962e-05,
        2.0450e-05, 1.8248e-05])",False,True
 circle<|im_end|>,circle,"['circle', 'square', 'round', 'heart', 'star', 'rectangle', 'd', 'hex', 'triangle', 'none', 'oval', 'cross', 'oct', 'he', 'circ', 'c', 'ring', 'rect', 'b', 'o']","tensor([0.3892, 0.2237, 0.0676, 0.0573, 0.0553, 0.0536, 0.0311, 0.0175, 0.0170,
        0.0158, 0.0142, 0.0108, 0.0039, 0.0018, 0.0017, 0.0011, 0.0011, 0.0010,
        0.0008, 0.0008])",False,True
 star<|im_end|>,star,"['star', 'stars', 'triangle', 'arrow', 'cross', ' star', 'circle', '星', 'Star', 'aster', 'd', 'st', 'square', 'p', 'rectangle', 'pent', 'round', 'hex', 'ar', '-star']","tensor([9.9533e-01, 1.0711e-03, 9.5231e-04, 3.2605e-04, 3.2029e-04, 1.9167e-04,
        1.8944e-04, 1.8341e-04, 1.4296e-04, 1.3785e-04, 1.3622e-04, 9.9839e-05,
        7.1996e-05, 4.5692e-05, 4.3463e-05, 2.7190e-05, 2.5760e-05, 1.9090e-05,
        1.8306e-05, 1.2085e-05])",False,True
 circle<|im_end|>,circle,"['circle', 'oval', 'round', 'heart', 'rectangle', 'd', 'square', 'none', 'circ', 'triangle', 'pol', 'ell', 'p', 'oct', 'hex', 'o', 'dot', 'c', 'no', 'rect']","tensor([7.5767e-01, 8.1147e-02, 2.4541e-02, 2.0034e-02, 1.9195e-02, 1.8355e-02,
        1.5202e-02, 9.1521e-03, 8.3695e-03, 6.3114e-03, 4.8288e-03, 4.1103e-03,
        3.3984e-03, 3.0544e-03, 2.7126e-03, 2.4228e-03, 1.7395e-03, 7.4835e-04,
        4.9669e-04, 4.6059e-04])",False,True
 circle<|im_end|>,circle,"['circle', 'round', 'circ', 'c', 'square', 'oval', 'd', 'star', 'heart', 'triangle', 'sp', 'rectangle', 'sw', 'hex', 'oct', 'cross', 'clock', 'wheel', ' circle', 'flower']","tensor([7.8923e-01, 1.2433e-01, 1.5216e-02, 1.3844e-02, 9.4195e-03, 7.4534e-03,
        6.1302e-03, 5.4623e-03, 3.5339e-03, 3.0014e-03, 1.6793e-03, 1.5695e-03,
        1.0115e-03, 8.8865e-04, 8.4674e-04, 5.0352e-04, 4.7811e-04, 4.5613e-04,
        4.2728e-04, 4.0801e-04])",False,True
 square<|im_end|>,square,"['square', 'round', 'rectangle', 'circle', 'box', 'oval', 'rect', 'card', 'triangle', 'p', 'none', 'no', 'd', 'hex', 'heart', 'paper', 'c', 's', 'Square', 'rounded']","tensor([7.6918e-01, 6.3567e-02, 6.3490e-02, 6.1161e-02, 9.6752e-03, 5.9140e-03,
        4.6507e-03, 3.5519e-03, 3.1021e-03, 2.5857e-03, 2.3633e-03, 1.9911e-03,
        4.7079e-04, 4.2989e-04, 3.6906e-04, 2.9474e-04, 2.6302e-04, 2.3446e-04,
        2.0848e-04, 1.9879e-04])",False,True
 heart<|im_end|>,heart,"['heart', 'Heart', 'he', ' heart', 'He', 'triangle', 'HE', 'red', ' Heart', 'Red', 'Star', 'star', '心', 'hex', 'Triangle', 'circle', '-heart', 'D', 'd', 'Hex']","tensor([5.8111e-01, 4.1229e-01, 1.4851e-03, 1.3110e-03, 6.6662e-04, 3.0071e-04,
        2.8187e-04, 1.6205e-04, 1.4367e-04, 1.0702e-04, 1.0333e-04, 9.0241e-05,
        7.8992e-05, 7.0550e-05, 6.2889e-05, 5.6122e-05, 5.4741e-05, 5.1151e-05,
        5.0653e-05, 4.2797e-05])",False,True
 triangle<|im_end|>,triangle,"['triangle', 'd', 'rectangle', 'hex', 'square', 'oct', 'tri', 'arrow', 'round', 'tr', 'pent', 'he', 'p', 'circle', 'rect', 'yield', 't', 'di', 'heart', 'cone']","tensor([0.5828, 0.1982, 0.0491, 0.0353, 0.0257, 0.0247, 0.0197, 0.0097, 0.0072,
        0.0031, 0.0019, 0.0015, 0.0015, 0.0013, 0.0012, 0.0012, 0.0010, 0.0010,
        0.0010, 0.0009])",False,True
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'heart', 'castle', 'triangle', 'round', 'd', 'box', 'cake', 'cast', 'hex', 'cube', 'c', 'star', 'house', 'b', 'bar', ' rectangular', 'oct']","tensor([0.5069, 0.2902, 0.0568, 0.0375, 0.0172, 0.0104, 0.0077, 0.0058, 0.0045,
        0.0036, 0.0022, 0.0021, 0.0021, 0.0020, 0.0018, 0.0017, 0.0016, 0.0014,
        0.0013, 0.0013])",False,False
 square<|im_end|>,square,"['square', 'rectangle', 'rect', 'triangle', 'hex', 'd', 'oct', 'oval', 'Square', 's', 'round', 'tri', 'box', 'pent', 'rh', 'Rectangle', 'he', ' rectangle', 'sqrt', 'r']","tensor([6.2978e-01, 3.2420e-01, 1.3071e-02, 7.5919e-03, 7.4542e-03, 5.8501e-03,
        1.3006e-03, 1.2286e-03, 6.6797e-04, 5.5677e-04, 5.3554e-04, 3.3587e-04,
        2.8446e-04, 2.6895e-04, 2.4730e-04, 2.1790e-04, 1.9358e-04, 1.6756e-04,
        1.5687e-04, 1.5394e-04])",False,True
 square<|im_end|>,circle,"['square', 'round', 'oct', 'cube', 'hex', 'rectangle', 'c', 'box', 'circle', 'rect', 'oval', 'd', 'triangle', 's', 'Square', 'rounded', 'b', 'tri', 'p', 'o']","tensor([5.1569e-01, 1.5512e-01, 1.0089e-01, 4.7689e-02, 3.9615e-02, 3.4186e-02,
        2.4324e-02, 1.7078e-02, 1.4470e-02, 8.7777e-03, 5.7637e-03, 4.4580e-03,
        3.6231e-03, 2.6138e-03, 1.9397e-03, 1.2755e-03, 1.1005e-03, 9.5447e-04,
        6.2060e-04, 4.7495e-04])",False,False
 star<|im_end|>,star,"['star', 'round', 'stars', 'triangle', 'circle', 'heart', '星', 'd', 'square', ' star', 'st', 'Star', 'rectangle', 'p', 'hex', '5', 'shape', 'b', 'cross', 'c']","tensor([9.8979e-01, 3.4800e-03, 1.0036e-03, 7.8753e-04, 5.6357e-04, 3.9645e-04,
        3.7709e-04, 3.4019e-04, 2.8822e-04, 2.8191e-04, 1.8383e-04, 1.5186e-04,
        1.2030e-04, 9.3702e-05, 8.1299e-05, 7.0751e-05, 6.2492e-05, 6.0915e-05,
        5.2463e-05, 4.9118e-05])",False,True
 round<|im_end|>,circle,"['round', 'circle', 'oval', 'square', 'heart', 'bell', 'bone', 'circ', 'rectangle', 'b', 'Round', 'triangle', 'rect', 'ell', 'd', 'rounded', 'hex', 'c', 'disc', 'oct']","tensor([0.5548, 0.2601, 0.0399, 0.0267, 0.0238, 0.0143, 0.0128, 0.0083, 0.0069,
        0.0051, 0.0047, 0.0030, 0.0023, 0.0021, 0.0015, 0.0015, 0.0014, 0.0013,
        0.0011, 0.0008])",False,False
 rectangle<|im_end|>,square,"['rectangle', 'square', 'round', 'circle', 'rect', 'triangle', 'oval', 'd', 'hex', 'oct', 'tri', 'heart', 'ob', 'arrow', 'p', 'none', 's', 'cross', 'tr', 'circ']","tensor([4.5969e-01, 4.0770e-01, 3.6768e-02, 2.2061e-02, 2.0893e-02, 1.1730e-02,
        7.7365e-03, 5.2533e-03, 3.0867e-03, 1.6847e-03, 1.2268e-03, 1.0859e-03,
        6.9366e-04, 6.7787e-04, 6.4409e-04, 6.2756e-04, 4.8924e-04, 4.8598e-04,
        4.1561e-04, 3.8603e-04])",False,False
 triangle<|im_end|>,triangle,"['triangle', 'd', 'rectangle', 'square', 'k', 'star', 'tri', 'round', 'circle', 'dragon', 'oval', 'arrow', 'rect', 'heart', 'none', 't', 'strip', 'tr', 'line', 'stream']","tensor([0.2943, 0.1644, 0.0920, 0.0903, 0.0697, 0.0545, 0.0215, 0.0205, 0.0186,
        0.0137, 0.0096, 0.0092, 0.0067, 0.0065, 0.0061, 0.0057, 0.0052, 0.0052,
        0.0041, 0.0036])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'triangle', 'rect', 'tri', 'round', 'Square', 'slice', 's', 'heart', 'tr', 'Rectangle', ' rectangular', 'cube', 'none', 'd', 'oval', 'circle', ' rectangle', ' square']","tensor([6.7358e-01, 2.0116e-01, 6.1975e-02, 4.1316e-02, 4.1506e-03, 2.8995e-03,
        1.1832e-03, 1.1759e-03, 6.5497e-04, 5.3044e-04, 4.8160e-04, 4.3024e-04,
        4.0081e-04, 3.7046e-04, 3.4446e-04, 3.2074e-04, 2.5954e-04, 2.3253e-04,
        2.3049e-04, 2.1459e-04])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'triangle', 'rect', 'tri', 'round', 'slice', 'Square', 'heart', 's', 'tr', 'cube', 'Rectangle', 'none', 'd', 'circle', ' rectangular', 'w', ' rectangle', 'hex']","tensor([5.9105e-01, 2.5713e-01, 8.5057e-02, 4.2155e-02, 3.6024e-03, 2.3031e-03,
        1.8499e-03, 1.2409e-03, 8.7863e-04, 7.2811e-04, 5.9332e-04, 5.3428e-04,
        5.0600e-04, 4.8033e-04, 4.3753e-04, 3.6156e-04, 3.3722e-04, 3.2522e-04,
        3.1237e-04, 2.7160e-04])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'rect', 'Square', 'oval', 'white', 'd', 's', 'triangle', 'round', ' square', 'Rectangle', 'hex', '-square', 'sqrt', ' rectangle', 'ob', ' rectangular', 'circle', '_square']","tensor([7.4152e-01, 2.4853e-01, 6.9396e-03, 4.0184e-04, 3.2493e-04, 2.7876e-04,
        2.0319e-04, 1.9650e-04, 1.3810e-04, 1.0123e-04, 9.2331e-05, 8.6454e-05,
        7.7188e-05, 7.3467e-05, 6.3806e-05, 6.2554e-05, 5.1103e-05, 4.1485e-05,
        2.5728e-05, 2.5120e-05])",False,True
 heart<|im_end|>,heart,"['heart', 'Heart', 'triangle', 'he', ' heart', 'tri', 'square', 'round', 'Triangle', 'He', 'rectangle', 'love', 'Square', 'Tri', 'half', 'hex', 'rect', 'd', 'Rect', '心']","tensor([8.7379e-01, 9.1867e-02, 1.9041e-02, 2.8382e-03, 1.7785e-03, 1.1484e-03,
        7.3493e-04, 6.5242e-04, 5.2964e-04, 5.2191e-04, 3.8773e-04, 3.4455e-04,
        2.9939e-04, 2.7549e-04, 2.7084e-04, 2.3830e-04, 1.6869e-04, 1.6289e-04,
        1.6018e-04, 1.4455e-04])",False,True
 triangle<|im_end|>,triangle,"['triangle', 'd', 'square', 'arrow', 'hex', 'rectangle', 'oct', 'tr', 'tri', 'star', 'cross', 'pent', 'ar', 'stop', 'p', 'circle', 'di', 'round', 'Triangle', 't']","tensor([6.9559e-01, 2.5518e-01, 7.8687e-03, 7.3843e-03, 6.1980e-03, 4.0765e-03,
        2.5885e-03, 2.2000e-03, 1.6631e-03, 1.1687e-03, 1.0547e-03, 9.1137e-04,
        8.0432e-04, 7.3290e-04, 5.3608e-04, 4.5140e-04, 3.8819e-04, 3.5107e-04,
        3.1482e-04, 2.9287e-04])",False,True
 square<|im_end|>,square,"['square', 'round', 'rectangle', 'circle', 'oval', 'rect', 'triangle', 'oct', 'c', 'd', 'rounded', 'Square', 'hex', 'ob', 'circ', 'Rectangle', ' rectangular', 'heart', 'o', ' square']","tensor([3.8474e-01, 2.5688e-01, 2.4962e-01, 3.7090e-02, 3.5104e-02, 2.3415e-02,
        1.7398e-03, 1.6527e-03, 8.9163e-04, 8.4679e-04, 6.0918e-04, 4.3259e-04,
        4.2899e-04, 4.0055e-04, 3.3696e-04, 2.5627e-04, 2.2774e-04, 1.9633e-04,
        1.4606e-04, 1.4364e-04])",False,True
 round<|im_end|>,square,"['round', 'square', 'rectangle', 'rect', 'triangle', 'cur', 'tri', 'circle', 'flat', 'oval', 'arch', 'd', 'rounded', 'sem', 'c', 'half', 'oct', 'arc', 'box', 'tr']","tensor([0.2734, 0.2274, 0.1041, 0.0839, 0.0491, 0.0352, 0.0348, 0.0336, 0.0303,
        0.0152, 0.0122, 0.0107, 0.0098, 0.0056, 0.0051, 0.0046, 0.0041, 0.0032,
        0.0028, 0.0024])",False,False
 round<|im_end|>,circle,"['round', 'circle', 'oval', 'square', 'rectangle', 'triangle', 'circ', 'heart', 'c', 'white', 'rounded', 'rect', 'd', 'plate', 'hex', '圆', 'oct', 'Round', '圆形', 'ob']","tensor([6.3441e-01, 2.2422e-01, 9.0023e-02, 3.5934e-02, 5.1068e-03, 1.3352e-03,
        1.1004e-03, 9.6339e-04, 9.4372e-04, 6.4161e-04, 5.6837e-04, 5.4026e-04,
        3.8184e-04, 2.7138e-04, 1.9922e-04, 1.7369e-04, 1.3915e-04, 1.3054e-04,
        1.1779e-04, 1.0864e-04])",False,False
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'oval', 'round', 'triangle', 'Rectangle', 'circle', 'Square', 'oct', 'hex', 'd', 's', ' rectangular', 'box', ' rectangle', 'tri', 'ob', 'c', 'sqrt']","tensor([5.9820e-01, 3.5972e-01, 2.4908e-02, 3.5408e-03, 3.2936e-03, 2.4990e-03,
        6.4133e-04, 5.5135e-04, 4.1691e-04, 3.7181e-04, 3.2112e-04, 3.0998e-04,
        3.0326e-04, 2.6713e-04, 2.5491e-04, 1.7570e-04, 1.7105e-04, 1.5873e-04,
        1.3478e-04, 1.2770e-04])",False,False
 star<|im_end|>,star,"['star', 'Star', 'stars', 'triangle', 'st', 'square', 'fish', ' star', 'd', 'round', '星', 'circle', 'oct', 'p', 'rectangle', 'aster', 'heart', 'pent', 'yellow', 'shape']","tensor([9.9151e-01, 2.6168e-03, 9.6671e-04, 7.1785e-04, 3.3595e-04, 3.0163e-04,
        3.0109e-04, 2.9495e-04, 2.9328e-04, 2.6693e-04, 2.4249e-04, 1.1974e-04,
        1.1243e-04, 7.3616e-05, 7.2021e-05, 6.9900e-05, 6.5969e-05, 4.7712e-05,
        3.6056e-05, 3.3074e-05])",False,True
 diamond<|im_end|>,square,"['d', 'square', 'rectangle', 'oct', 'Square', 'triangle', 'hex', 'D', 'rect', 'Rectangle', 'round', 'tri', 'pent', 'Hex', 'Rect', 'Oct', 's', 'cube', 'he', 'Triangle']","tensor([0.4099, 0.3765, 0.0524, 0.0394, 0.0285, 0.0231, 0.0188, 0.0162, 0.0043,
        0.0025, 0.0022, 0.0020, 0.0010, 0.0010, 0.0009, 0.0009, 0.0005, 0.0005,
        0.0005, 0.0005])",False,False
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'Rectangle', 'Square', 'window', ' rectangular', ' rectangle', 'round', 'oval', 'triangle', 's', 'd', 'sqrt', 'hex', ' square', 'box', 'Rect', 'vertical', 'l']","tensor([7.9512e-01, 1.8219e-01, 1.7072e-02, 5.6519e-04, 2.7805e-04, 2.5465e-04,
        2.3441e-04, 2.1239e-04, 1.9953e-04, 1.9700e-04, 1.7813e-04, 1.1875e-04,
        1.1643e-04, 9.9303e-05, 9.4650e-05, 8.2489e-05, 6.8815e-05, 5.8188e-05,
        5.5175e-05, 4.9493e-05])",False,False
 round<|im_end|>,circle,"['round', 'circle', 'oval', 'square', 'white', 'rectangle', 'circ', 'c', 'rounded', 'Round', 'triangle', '圆', '圆形', 'rect', ' round', 'heart', ' circular', 'o', 'd', 'Circle']","tensor([5.6886e-01, 3.4632e-01, 6.4041e-02, 7.6416e-03, 3.2251e-03, 1.6573e-03,
        1.6290e-03, 1.0815e-03, 7.8247e-04, 6.3244e-04, 4.4765e-04, 3.0232e-04,
        2.1381e-04, 1.7023e-04, 1.2302e-04, 1.2253e-04, 1.2017e-04, 1.1979e-04,
        1.0959e-04, 1.0433e-04])",False,False
 heart<|im_end|>,heart,"['heart', 'he', 'round', 'triangle', 'square', 'rectangle', 'd', 'oval', 'circle', 'hex', ' heart', 'c', 'rect', 'love', 'tri', 'Heart', 'r', 'star', 'oct', 'b']","tensor([9.8438e-01, 3.2946e-03, 2.5961e-03, 1.5358e-03, 1.1515e-03, 8.5527e-04,
        6.4416e-04, 6.1048e-04, 5.4891e-04, 4.5512e-04, 3.4993e-04, 1.8390e-04,
        1.7287e-04, 1.5226e-04, 1.4724e-04, 1.1807e-04, 1.0675e-04, 9.8916e-05,
        7.6622e-05, 5.9856e-05])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'rect', 'oval', 'triangle', 'round', 'hex', 'long', 'ob', 'Square', 'd', 'oct', 'circle', 'ell', ' rectangular', 'Rectangle', ' rectangle', 'white', 'tri', 'heart']","tensor([4.8305e-01, 4.5482e-01, 2.4887e-02, 2.3684e-02, 3.0690e-03, 2.5552e-03,
        7.6035e-04, 6.6559e-04, 6.1388e-04, 4.5578e-04, 3.9344e-04, 3.3253e-04,
        2.7130e-04, 2.5427e-04, 2.4547e-04, 2.4179e-04, 2.0250e-04, 1.5086e-04,
        1.2745e-04, 1.2493e-04])",False,True
 circle<|im_end|>,circle,"['circle', 'round', 'triangle', 'd', 'rectangle', 'blue', 'square', 'circ', 'c', 'oval', 'hex', 'tri', 'arrow', 'oct', 'tr', 'rect', 'right', 'rounded', 'ell', 'none']","tensor([0.4961, 0.2009, 0.0845, 0.0822, 0.0313, 0.0190, 0.0133, 0.0107, 0.0099,
        0.0077, 0.0071, 0.0036, 0.0027, 0.0021, 0.0020, 0.0016, 0.0011, 0.0010,
        0.0007, 0.0007])",False,True
 circle<|im_end|>,circle,"['circle', 'round', 'oval', 'square', 'rectangle', 'c', 'triangle', 'circ', 'rect', 'heart', 'rounded', 'd', '圆', 'p', 'oct', 'ell', 'ob', 'hex', ' circle', 'o']","tensor([5.8046e-01, 3.7880e-01, 1.1377e-02, 9.9314e-03, 6.4664e-03, 2.3895e-03,
        2.2991e-03, 1.6694e-03, 9.6038e-04, 4.9893e-04, 3.2298e-04, 2.7500e-04,
        2.2513e-04, 2.0462e-04, 1.9922e-04, 1.6834e-04, 1.2799e-04, 1.0070e-04,
        8.9617e-05, 8.8122e-05])",False,True
 diamond<|im_end|>,square,"['d', 'square', 'heart', 'rectangle', 'triangle', 'star', 'hex', 'round', 'none', 'cross', 'circle', 'oct', 's', 'he', 'b', 'rect', 'di', 'oval', 'box', 'tile']","tensor([0.5963, 0.2411, 0.0346, 0.0225, 0.0135, 0.0116, 0.0071, 0.0044, 0.0043,
        0.0036, 0.0034, 0.0021, 0.0020, 0.0019, 0.0017, 0.0015, 0.0014, 0.0013,
        0.0011, 0.0011])",False,False
 square<|im_end|>,square,"['square', 'Rectangle', 'rectangle', 'Square', 'Rect', 'round', 'circle', 'rect', 'oval', 'Round', 'rounded', 'circ', 'C', 'white', 'triangle', 'White', 's', 'O', 'cur', 'Mar']","tensor([0.3465, 0.1889, 0.1382, 0.1205, 0.0595, 0.0300, 0.0292, 0.0188, 0.0101,
        0.0047, 0.0031, 0.0027, 0.0027, 0.0023, 0.0022, 0.0021, 0.0020, 0.0019,
        0.0017, 0.0015])",False,True
 circle<|im_end|>,circle,"['circle', 'C', 'round', 'Round', 'Circle', 'O', 'circ', 'c', 'The', 'Square', 'Hex', 'oval', 'oct', 'triangle', 'cir', 'Oct', 'square', 'd', 'hex', 'rounded']","tensor([0.3718, 0.1946, 0.1535, 0.1191, 0.0626, 0.0222, 0.0160, 0.0103, 0.0053,
        0.0021, 0.0020, 0.0019, 0.0016, 0.0014, 0.0013, 0.0013, 0.0012, 0.0012,
        0.0011, 0.0011])",False,True
 triangle<|im_end|>,triangle,"['triangle', 'rectangle', 'tri', 'square', 'tr', 'arrow', 'd', 'ad', 'circle', 'letter', 'rect', 'oval', 'ar', '3', 'round', 'half', 'bar', 'sem', 'three', 'hex']","tensor([0.7703, 0.0905, 0.0241, 0.0191, 0.0113, 0.0103, 0.0050, 0.0048, 0.0039,
        0.0029, 0.0029, 0.0020, 0.0019, 0.0019, 0.0018, 0.0016, 0.0011, 0.0011,
        0.0011, 0.0010])",False,True
 circle<|im_end|>,circle,"['circle', 'round', 'heart', 'oval', 'b', 'rectangle', 'triangle', 'square', 'd', 'circ', 'c', 'red', 'oct', 'dog', 'rect', 'hex', 'he', 'rounded', 'star', 'p']","tensor([0.3684, 0.2987, 0.2496, 0.0271, 0.0112, 0.0068, 0.0053, 0.0048, 0.0031,
        0.0030, 0.0016, 0.0014, 0.0010, 0.0009, 0.0007, 0.0007, 0.0006, 0.0006,
        0.0006, 0.0005])",False,True
 round<|im_end|>,square,"['round', 'circle', 'oval', 'square', 'rectangle', 'rect', 'c', 'triangle', 'circ', 'ob', 'heart', 'p', 'd', 'rounded', 'ell', 'o', 'Round', 'oct', '圆', 'none']","tensor([4.5906e-01, 3.3165e-01, 7.9648e-02, 5.0939e-02, 4.7553e-02, 7.0497e-03,
        3.5027e-03, 2.9548e-03, 1.8890e-03, 1.1272e-03, 1.0565e-03, 8.8948e-04,
        8.0407e-04, 8.0172e-04, 7.1449e-04, 6.4078e-04, 4.8666e-04, 4.1258e-04,
        2.2088e-04, 2.1572e-04])",False,False
 round<|im_end|>,square,"['round', 'square', 'Rect', 'Square', 'Round', 'Rectangle', 'triangle', 'rectangle', 'circle', 'rect', 'C', 'tri', 'Am', 'am', 'hex', 'c', 'rounded', 'Triangle', 'box', 'The']","tensor([0.2958, 0.2395, 0.0717, 0.0661, 0.0605, 0.0436, 0.0322, 0.0312, 0.0238,
        0.0161, 0.0148, 0.0130, 0.0124, 0.0065, 0.0045, 0.0042, 0.0034, 0.0031,
        0.0019, 0.0018])",False,False
 triangle<|im_end|>,square,"['triangle', 'd', 'square', 'heart', 'star', 'rectangle', 'round', 'bird', 'hex', 'oct', 'tri', 'flower', 'fish', 'b', 'k', 't', 'rect', 'p', 'dog', 'circle']","tensor([0.3960, 0.2257, 0.0559, 0.0513, 0.0338, 0.0253, 0.0227, 0.0162, 0.0155,
        0.0141, 0.0120, 0.0103, 0.0077, 0.0070, 0.0060, 0.0050, 0.0048, 0.0043,
        0.0040, 0.0034])",False,False
 square<|im_end|>,square,"['square', 'rectangle', 'box', 'cube', 'rect', 'c', 's', 'block', 'heart', 'star', 'd', 'p', 'long', 'knife', ' rectangular', 'hex', 'Square', 'b', 'triangle', 'oct']","tensor([0.4388, 0.1743, 0.1708, 0.0826, 0.0693, 0.0133, 0.0023, 0.0022, 0.0017,
        0.0015, 0.0015, 0.0012, 0.0010, 0.0009, 0.0009, 0.0007, 0.0007, 0.0007,
        0.0006, 0.0005])",False,True
 square<|im_end|>,square,"['square', 'rectangle', 'd', 's', 'rect', 'triangle', 'hex', 'none', 'circle', 'tile', 'ge', 'cross', 'strip', 'box', 'heart', 'he', 'check', 'Square', 'p', 'star']","tensor([6.6168e-01, 2.5284e-01, 1.8218e-02, 1.3822e-02, 1.0373e-02, 4.8777e-03,
        4.2200e-03, 3.3721e-03, 1.3094e-03, 9.7070e-04, 8.8978e-04, 8.0022e-04,
        7.9020e-04, 7.7140e-04, 7.5522e-04, 7.1021e-04, 6.8453e-04, 5.6612e-04,
        5.4351e-04, 4.9451e-04])",False,True
 round<|im_end|>,circle,"['round', 'circle', 'c', 'oval', 'circ', 'p', 'square', 'triangle', 'rectangle', '圆', 'rounded', 'd', 'cir', 'Round', 'rect', 'ell', '圆形', 'heart', 'b', ' circular']","tensor([5.5103e-01, 4.3202e-01, 8.2352e-03, 1.7540e-03, 1.1707e-03, 1.1533e-03,
        9.0796e-04, 4.5019e-04, 3.0098e-04, 2.3811e-04, 1.6718e-04, 1.4271e-04,
        1.0389e-04, 9.5266e-05, 6.2555e-05, 6.0908e-05, 5.9840e-05, 5.5441e-05,
        5.4909e-05, 5.2470e-05])",False,False
 triangle<|im_end|>,triangle,"['triangle', 'd', 'square', 'rectangle', 'p', 'tr', 'tri', 'pal', 'py', 'pent', 'pr', 'arrow', 't', 'hex', 'letter', 'house', 'di', ' triangle', 'star', 'cross']","tensor([9.4650e-01, 2.9926e-02, 3.9938e-03, 3.8729e-03, 2.2856e-03, 1.9491e-03,
        9.9843e-04, 7.9316e-04, 5.2163e-04, 4.8434e-04, 4.4441e-04, 3.8873e-04,
        3.5439e-04, 2.3683e-04, 2.2997e-04, 2.2755e-04, 2.2436e-04, 2.0010e-04,
        1.9942e-04, 1.9191e-04])",False,True
 rectangle<|im_end|>,square,"['rectangle', 'square', 'rect', 'oval', 'round', 'Rectangle', 'Square', 'Rect', 'circle', ' rectangular', 'rounded', 'ob', 'vertical', 'triangle', 'O', ' rectangle', 'long', 'half', 'oct', 'o']","tensor([4.8750e-01, 3.0949e-01, 8.2275e-02, 6.1463e-02, 2.2050e-02, 6.4025e-03,
        3.1344e-03, 2.7152e-03, 1.3424e-03, 1.2648e-03, 9.1137e-04, 7.3557e-04,
        7.1063e-04, 6.9858e-04, 5.7281e-04, 5.4127e-04, 5.1378e-04, 4.1801e-04,
        3.7515e-04, 3.7446e-04])",False,False
 round<|im_end|>,circle,"['round', 'circle', 'c', 'circ', 'oval', 'square', 'p', 'triangle', 'rectangle', '圆', 'Round', 'rounded', 'cir', 'd', '圆形', 'heart', ' circular', ' circle', ' round', 'rect']","tensor([5.0593e-01, 4.7481e-01, 8.1690e-03, 2.1688e-03, 2.0332e-03, 1.2285e-03,
        7.6229e-04, 4.9880e-04, 2.7048e-04, 2.4279e-04, 2.4046e-04, 2.2444e-04,
        2.0863e-04, 1.5329e-04, 8.2227e-05, 7.9892e-05, 7.2001e-05, 6.5971e-05,
        6.2092e-05, 6.1718e-05])",False,False
 round<|im_end|>,triangle,"['round', 'circle', 'oval', 'square', 'rectangle', 'triangle', 'rect', 'circ', 'heart', 'rounded', 'c', 'd', 'blue', 'ell', 'b', 'o', 'ob', 'plate', '圆', 'oct']","tensor([5.2215e-01, 2.4325e-01, 1.9661e-01, 2.1923e-02, 7.9493e-03, 1.2326e-03,
        7.1906e-04, 5.4156e-04, 5.1026e-04, 4.9945e-04, 4.9490e-04, 3.0733e-04,
        2.5782e-04, 2.2666e-04, 1.5616e-04, 1.4645e-04, 1.4388e-04, 1.3798e-04,
        1.3043e-04, 1.0294e-04])",False,False
 square<|im_end|>,square,"['square', 'rectangle', 'rect', 'cube', 'box', 'Square', 's', 'white', 'triangle', ' square', 'd', '-square', 'c', 'Rectangle', 'round', 'sqrt', 'oval', ' rectangular', 'hex', 'quare']","tensor([9.2438e-01, 5.8947e-02, 7.7095e-03, 2.1446e-03, 2.1350e-03, 9.8831e-04,
        8.5370e-04, 2.4145e-04, 2.2296e-04, 2.0673e-04, 1.2194e-04, 1.2024e-04,
        9.2450e-05, 8.7132e-05, 8.4788e-05, 7.6122e-05, 7.3785e-05, 6.2482e-05,
        4.9873e-05, 4.0122e-05])",False,True
