,ID,N_STENCILS,HUE_INDEX_A,HUE_INDEX_B,HUE_INDEX_C,HUE_INDEX_D,HUE_INDEX_E,HUE_INDEX_F,HUE_INDEX_G,HUE_INDEX_H,HUE_INDEX_I,HUE_INDEX_J,HUE_INDEX_K,HUE_INDEX_L,TARGET_HUE_INDEX,correct_answer,HUE_INDEX_A_sim,HUE_INDEX_B_sim,HUE_INDEX_C_sim,HUE_INDEX_D_sim,HUE_INDEX_E_sim,HUE_INDEX_F_sim,HUE_INDEX_G_sim,HUE_INDEX_H_sim,HUE_INDEX_I_sim,HUE_INDEX_J_sim,HUE_INDEX_K_sim,HUE_INDEX_L_sim
3695,3695,10,93,74,25,12,4,63,36,4,9,72,-1,-1,30,C,0.26,0.1199999999999997,0.9,0.64,0.48,0.3399999999999999,0.88,0.48,0.5800000000000001,0.16,0.0,0.0
3696,3696,10,67,5,43,55,0,26,62,42,38,22,-1,-1,94,E,0.4599999999999998,0.7800000000000002,0.0200000000000001,0.2199999999999998,0.8800000000000002,0.3600000000000001,0.3599999999999999,0.0400000000000001,0.1200000000000001,0.4400000000000003,0.0,0.0
3697,3697,10,2,87,3,74,18,1,88,32,23,1,-1,-1,70,D,0.3600000000000001,0.6600000000000001,0.3399999999999999,0.9199999999999998,0.0399999999999999,0.38,0.6399999999999999,0.24,0.06,0.38,0.0,0.0
3698,3698,10,2,84,94,53,23,59,28,94,41,87,-1,-1,31,G,0.4199999999999999,0.06,0.26,0.56,0.84,0.44,0.94,0.26,0.8,0.1199999999999997,0.0,0.0
3699,3699,10,53,25,1,59,38,96,72,49,33,28,-1,-1,66,G,0.7400000000000001,0.18,0.3,0.8600000000000001,0.44,0.3999999999999998,0.88,0.6600000000000001,0.3399999999999999,0.24,0.0,0.0
3700,3700,10,5,9,2,63,66,6,92,14,64,98,-1,-1,36,H,0.38,0.4600000000000001,0.32,0.4599999999999998,0.4,0.4,0.12,0.56,0.4399999999999999,0.2400000000000001,0.0,0.0
3701,3701,10,51,55,60,75,51,54,8,85,39,1,-1,-1,9,G,0.16,0.08,0.02,0.3199999999999999,0.16,0.0999999999999999,0.98,0.5200000000000001,0.4,0.8400000000000001,0.0,0.0
3702,3702,10,15,33,64,37,5,60,30,97,88,33,-1,-1,85,I,0.4,0.0399999999999999,0.5800000000000001,0.0400000000000001,0.6,0.5,0.0999999999999999,0.76,0.94,0.0399999999999999,0.0,0.0
3703,3703,10,73,96,82,78,89,9,49,5,9,64,-1,-1,1,H,0.4399999999999999,0.9,0.6199999999999999,0.5399999999999999,0.76,0.8400000000000001,0.0399999999999999,0.92,0.8400000000000001,0.26,0.0,0.0
3704,3704,10,5,5,15,41,2,75,55,63,63,18,-1,-1,26,J,0.58,0.58,0.7799999999999999,0.7000000000000001,0.52,0.0200000000000001,0.42,0.26,0.26,0.84,0.0,0.0
3705,3705,10,39,99,83,94,95,82,73,35,46,70,-1,-1,47,I,0.84,0.0400000000000001,0.28,0.0599999999999999,0.0400000000000001,0.3000000000000001,0.48,0.7599999999999999,0.98,0.54,0.0,0.0
3706,3706,10,68,27,94,35,48,32,76,44,18,37,-1,-1,32,F,0.2799999999999999,0.9,0.2400000000000002,0.94,0.6799999999999999,1.0,0.1199999999999997,0.76,0.72,0.8999999999999999,0.0,0.0
3707,3707,10,42,76,25,90,58,33,73,57,71,80,-1,-1,55,H,0.7400000000000001,0.5799999999999998,0.4,0.3,0.94,0.56,0.6399999999999999,0.96,0.68,0.5,0.0,0.0
3708,3708,10,23,70,54,11,92,26,24,53,90,81,-1,-1,8,D,0.7,0.24,0.08,0.94,0.6799999999999999,0.6399999999999999,0.6799999999999999,0.0999999999999999,0.6399999999999999,0.4600000000000001,0.0,0.0
3709,3709,10,20,66,74,53,90,88,5,13,65,88,-1,-1,13,H,0.86,0.0599999999999999,0.22,0.1999999999999999,0.5399999999999999,0.5,0.84,1.0,0.0399999999999999,0.5,0.0,0.0
3710,3710,10,91,17,37,25,0,96,89,7,81,28,-1,-1,18,B,0.4600000000000001,0.98,0.6199999999999999,0.86,0.64,0.56,0.4200000000000001,0.78,0.26,0.8,0.0,0.0
3711,3711,10,20,48,45,40,94,9,10,80,54,90,-1,-1,57,I,0.2599999999999999,0.82,0.7599999999999999,0.6599999999999999,0.2599999999999999,0.0399999999999999,0.0599999999999999,0.54,0.94,0.3400000000000001,0.0,0.0
3712,3712,10,25,32,23,77,77,47,15,39,7,64,-1,-1,78,E,0.06,0.0799999999999998,0.0999999999999999,0.98,0.98,0.38,0.26,0.2199999999999999,0.4200000000000001,0.72,0.0,0.0
3713,3713,10,65,6,0,32,24,9,79,39,37,49,-1,-1,3,C,0.24,0.94,0.94,0.4199999999999999,0.58,0.88,0.5200000000000001,0.28,0.3199999999999998,0.08,0.0,0.0
3714,3714,10,73,6,88,64,0,31,87,98,72,62,-1,-1,25,F,0.0399999999999999,0.62,0.26,0.2199999999999999,0.5,0.8799999999999999,0.24,0.4600000000000001,0.06,0.2599999999999999,0.0,0.0
3715,3715,10,75,52,62,18,90,14,91,26,84,66,-1,-1,33,H,0.16,0.6199999999999999,0.4199999999999999,0.7,0.1399999999999999,0.62,0.16,0.8600000000000001,0.0200000000000001,0.3399999999999999,0.0,0.0
3716,3716,10,21,70,2,36,33,64,4,69,44,11,-1,-1,75,B,0.0799999999999998,0.9,0.4600000000000001,0.2199999999999999,0.16,0.78,0.4199999999999999,0.88,0.38,0.28,0.0,0.0
3717,3717,10,18,57,37,73,89,13,99,88,52,69,-1,-1,47,I,0.4199999999999999,0.8,0.8,0.48,0.1599999999999999,0.3199999999999999,0.0400000000000001,0.18,0.9,0.56,0.0,0.0
3718,3718,10,59,1,82,0,51,19,21,9,93,55,-1,-1,5,H,0.08,0.92,0.5399999999999999,0.9,0.08,0.72,0.6799999999999999,0.92,0.76,0.0,0.0,0.0
3719,3719,10,65,80,57,54,9,52,83,35,51,28,-1,-1,42,H,0.54,0.2400000000000001,0.7,0.76,0.3399999999999999,0.8,0.18,0.8599999999999999,0.8200000000000001,0.7199999999999999,0.0,0.0
3720,3720,10,61,84,89,55,38,56,93,91,7,13,-1,-1,65,A,0.92,0.6199999999999999,0.5199999999999998,0.8,0.4600000000000001,0.82,0.4399999999999999,0.4799999999999998,0.16,0.0399999999999999,0.0,0.0
3721,3721,10,79,61,42,70,59,25,21,90,26,52,-1,-1,52,J,0.4599999999999998,0.8200000000000001,0.8,0.6400000000000001,0.8600000000000001,0.4599999999999998,0.38,0.2400000000000001,0.48,1.0,0.0,0.0
3722,3722,10,85,4,0,83,39,98,53,75,69,32,-1,-1,58,G,0.4600000000000001,0.08,0.16,0.5,0.62,0.1999999999999999,0.9,0.6600000000000001,0.78,0.48,0.0,0.0
3723,3723,10,84,64,95,89,61,79,66,1,55,43,-1,-1,88,D,0.9200000000000002,0.52,0.8600000000000001,0.98,0.4599999999999998,0.8200000000000001,0.5599999999999998,0.74,0.3399999999999999,0.0999999999999999,0.0,0.0
3724,3724,10,36,6,92,81,84,38,15,42,63,22,-1,-1,55,I,0.62,0.02,0.26,0.4799999999999998,0.4199999999999998,0.6600000000000001,0.1999999999999999,0.7400000000000001,0.84,0.3399999999999999,0.0,0.0
3725,3725,10,82,5,87,82,32,46,58,91,65,58,-1,-1,58,J,0.5200000000000001,0.06,0.4200000000000001,0.5200000000000001,0.48,0.7599999999999999,1.0,0.3399999999999999,0.8600000000000001,1.0,0.0,0.0
3726,3726,10,48,83,48,27,2,58,53,53,0,25,-1,-1,59,F,0.78,0.52,0.78,0.36,0.1400000000000001,0.98,0.88,0.88,0.18,0.3199999999999999,0.0,0.0
3727,3727,10,21,71,94,33,35,78,20,14,49,38,-1,-1,33,D,0.76,0.24,0.22,1.0,0.96,0.0999999999999999,0.74,0.62,0.6799999999999999,0.8999999999999999,0.0,0.0
3728,3728,10,71,61,60,57,97,65,40,57,1,3,-1,-1,93,E,0.5599999999999998,0.3599999999999999,0.3399999999999999,0.28,0.9200000000000002,0.4399999999999999,0.06,0.28,0.84,0.8,0.0,0.0
3729,3729,10,60,55,84,6,88,4,74,0,97,7,-1,-1,28,J,0.36,0.4599999999999999,0.1200000000000001,0.56,0.1999999999999999,0.52,0.0799999999999998,0.44,0.3799999999999999,0.5800000000000001,0.0,0.0
3730,3730,10,23,22,51,3,31,47,87,57,23,26,-1,-1,71,H,0.0399999999999999,0.0200000000000001,0.6,0.3599999999999999,0.1999999999999999,0.5200000000000001,0.68,0.7200000000000002,0.0399999999999999,0.0999999999999999,0.0,0.0
3731,3731,10,40,62,88,73,1,66,3,31,96,12,-1,-1,90,C,0.0,0.44,0.96,0.6600000000000001,0.7799999999999998,0.52,0.74,0.1799999999999998,0.8799999999999999,0.56,0.0,0.0
3732,3732,10,54,76,70,27,40,27,90,95,30,15,-1,-1,31,I,0.54,0.0999999999999999,0.22,0.92,0.8200000000000001,0.92,0.1799999999999998,0.2799999999999999,0.98,0.6799999999999999,0.0,0.0
3733,3733,10,3,60,88,51,50,57,73,10,29,34,-1,-1,42,E,0.2199999999999999,0.6400000000000001,0.08,0.8200000000000001,0.8400000000000001,0.7,0.38,0.3599999999999999,0.74,0.84,0.0,0.0
3734,3734,10,72,55,59,2,23,6,27,40,13,2,-1,-1,71,A,0.98,0.68,0.76,0.38,0.0399999999999999,0.3,0.1200000000000001,0.38,0.1599999999999999,0.38,0.0,0.0
3735,3735,10,49,81,82,57,4,3,11,98,40,44,-1,-1,30,I,0.62,0.0200000000000001,0.0399999999999999,0.4599999999999998,0.48,0.4599999999999999,0.62,0.3600000000000001,0.8,0.72,0.0,0.0
3736,3736,10,79,73,70,91,45,18,39,34,88,52,-1,-1,91,D,0.76,0.6399999999999999,0.5799999999999998,1.0,0.0799999999999998,0.4600000000000001,0.0400000000000001,0.1400000000000001,0.94,0.2199999999999999,0.0,0.0
3737,3737,10,46,39,48,45,74,82,28,68,66,77,-1,-1,63,I,0.6599999999999999,0.52,0.7,0.6399999999999999,0.7799999999999998,0.6200000000000001,0.2999999999999999,0.9,0.94,0.7200000000000002,0.0,0.0
3738,3738,10,2,3,7,61,55,83,40,6,65,94,-1,-1,74,F,0.4400000000000003,0.4200000000000001,0.3400000000000003,0.7399999999999998,0.6199999999999999,0.8200000000000001,0.3199999999999998,0.3600000000000002,0.8199999999999998,0.6,0.0,0.0
3739,3739,10,32,56,86,56,26,79,66,20,92,70,-1,-1,29,E,0.94,0.4600000000000001,0.1400000000000001,0.4600000000000001,0.94,1.1102230246251563e-16,0.26,0.82,0.2599999999999999,0.18,0.0,0.0
3740,3740,10,17,96,35,63,14,39,73,54,6,42,-1,-1,84,G,0.3400000000000003,0.76,0.0199999999999997,0.5799999999999998,0.4000000000000001,0.0999999999999998,0.7799999999999998,0.3999999999999998,0.56,0.1599999999999999,0.0,0.0
3741,3741,10,51,95,19,14,35,77,52,24,82,99,-1,-1,42,E,0.8200000000000001,0.0599999999999999,0.5399999999999999,0.4399999999999999,0.8599999999999999,0.3000000000000001,0.8,0.6399999999999999,0.2000000000000001,0.1400000000000001,0.0,0.0
3742,3742,10,7,68,33,85,92,49,74,22,3,15,-1,-1,20,H,0.74,0.0399999999999999,0.74,0.3,0.4399999999999999,0.4199999999999999,0.0800000000000001,0.96,0.6599999999999999,0.9,0.0,0.0
3743,3743,10,34,34,95,49,79,49,45,30,77,44,-1,-1,21,H,0.74,0.74,0.4799999999999998,0.44,0.16,0.44,0.52,0.8200000000000001,0.1199999999999997,0.54,0.0,0.0
3744,3744,10,66,86,33,0,46,5,6,97,83,92,-1,-1,10,G,0.12,0.5200000000000001,0.54,0.8,0.28,0.9,0.92,0.74,0.4600000000000001,0.6399999999999999,0.0,0.0
3745,3745,10,97,49,0,25,74,35,22,48,67,94,-1,-1,52,B,0.1000000000000002,0.94,0.0400000000000001,0.4599999999999998,0.5599999999999998,0.6599999999999999,0.3999999999999999,0.92,0.7,0.1599999999999999,0.0,0.0
3746,3746,10,67,4,60,38,14,3,47,77,35,62,-1,-1,23,E,0.1199999999999997,0.6200000000000001,0.26,0.7,0.8200000000000001,0.6,0.5199999999999999,0.0799999999999998,0.76,0.2199999999999998,0.0,0.0
3747,3747,10,79,21,94,97,57,6,40,10,40,91,-1,-1,38,I,0.1799999999999998,0.6599999999999999,0.1200000000000001,0.1799999999999998,0.62,0.3599999999999999,0.96,0.4399999999999999,0.96,0.06,0.0,0.0
3748,3748,10,5,17,30,47,55,92,14,78,74,71,-1,-1,40,D,0.3,0.54,0.8,0.8599999999999999,0.7,0.0399999999999999,0.48,0.24,0.3199999999999998,0.38,0.0,0.0
3749,3749,10,44,25,94,97,31,88,36,99,70,1,-1,-1,96,D,0.0400000000000001,0.4200000000000001,0.96,0.9800000000000002,0.3,0.84,0.2000000000000001,0.94,0.4799999999999998,0.9,0.0,0.0
3750,3750,10,42,23,92,49,22,11,93,85,65,10,-1,-1,93,G,0.02,0.4,0.98,0.12,0.4200000000000001,0.6399999999999999,1.0,0.84,0.4399999999999999,0.6600000000000001,0.0,0.0
3751,3751,10,71,42,65,57,1,94,91,7,4,7,-1,-1,74,A,0.9399999999999996,0.3599999999999999,0.8199999999999998,0.6599999999999999,0.4600000000000001,0.6,0.6600000000000001,0.3400000000000003,0.4000000000000001,0.3400000000000003,0.0,0.0
3752,3752,10,69,92,96,99,12,3,99,82,83,5,-1,-1,77,H,0.8400000000000001,0.7,0.6199999999999999,0.5599999999999997,0.3,0.4799999999999998,0.5599999999999997,0.9,0.8799999999999999,0.4399999999999999,0.0,0.0
3753,3753,10,82,54,70,78,70,45,74,93,32,19,-1,-1,24,J,0.1599999999999999,0.4,0.08,0.08,0.08,0.5800000000000001,1.1102230246251563e-16,0.38,0.8400000000000001,0.9,0.0,0.0
3754,3754,10,91,61,35,3,0,18,72,46,17,37,-1,-1,0,E,0.8200000000000001,0.2199999999999999,0.3,0.94,1.0,0.64,0.4399999999999999,0.08,0.6599999999999999,0.2599999999999999,0.0,0.0
3755,3755,10,7,55,41,81,14,46,43,78,72,37,-1,-1,0,A,0.86,0.0999999999999999,0.18,0.6200000000000001,0.72,0.08,0.1399999999999999,0.56,0.4399999999999999,0.2599999999999999,0.0,0.0
3756,3756,10,48,32,97,34,70,21,37,87,92,64,-1,-1,50,A,0.96,0.64,0.06,0.68,0.6,0.42,0.7400000000000001,0.26,0.16,0.72,0.0,0.0
3757,3757,10,60,84,86,51,6,54,4,82,91,60,-1,-1,92,I,0.3600000000000001,0.8400000000000003,0.8800000000000002,0.18,0.7199999999999998,0.2400000000000001,0.76,0.8,0.9800000000000002,0.3600000000000001,0.0,0.0
3758,3758,10,68,74,14,51,58,87,71,41,77,77,-1,-1,73,B,0.9,0.98,0.18,0.5599999999999998,0.7,0.7200000000000002,0.96,0.3599999999999999,0.9200000000000002,0.9200000000000002,0.0,0.0
3759,3759,10,31,8,50,11,13,12,58,49,39,35,-1,-1,30,A,0.98,0.56,0.6,0.62,0.66,0.64,0.4399999999999999,0.62,0.82,0.9,0.0,0.0
3760,3760,10,30,99,17,45,96,87,73,27,52,74,-1,-1,46,D,0.68,0.0600000000000002,0.42,0.98,1.1102230246251563e-16,0.18,0.4599999999999998,0.6200000000000001,0.8799999999999999,0.4399999999999997,0.0,0.0
3761,3761,10,20,51,56,58,0,59,66,82,69,39,-1,-1,6,E,0.72,0.0999999999999999,0.0,0.0400000000000001,0.88,0.06,0.1999999999999999,0.5199999999999998,0.26,0.3399999999999999,0.0,0.0
3762,3762,10,30,14,22,28,41,6,87,11,2,66,-1,-1,90,G,0.1999999999999999,0.5200000000000001,0.3600000000000001,0.24,0.02,0.6799999999999999,0.94,0.5799999999999998,0.76,0.52,0.0,0.0
3763,3763,10,8,2,71,14,21,73,6,17,26,50,-1,-1,40,J,0.36,0.24,0.38,0.48,0.6200000000000001,0.3399999999999999,0.3199999999999999,0.54,0.72,0.8,0.0,0.0
3764,3764,10,60,0,82,45,18,81,68,6,38,21,-1,-1,86,C,0.4799999999999998,0.7200000000000002,0.9199999999999998,0.1799999999999998,0.3600000000000001,0.9,0.6399999999999999,0.6,0.0399999999999999,0.3,0.0,0.0
3765,3765,10,24,52,94,83,55,77,9,30,78,10,-1,-1,55,E,0.38,0.94,0.2199999999999998,0.4399999999999999,1.0,0.56,0.08,0.5,0.5399999999999999,0.0999999999999999,0.0,0.0
3766,3766,10,57,94,7,66,49,70,92,90,47,23,-1,-1,7,C,1.1102230246251563e-16,0.7400000000000002,1.0,0.18,0.1599999999999999,0.26,0.7,0.6600000000000001,0.1999999999999998,0.68,0.0,0.0
3767,3767,10,67,24,58,36,47,70,17,25,95,37,-1,-1,71,F,0.9200000000000002,0.06,0.7400000000000001,0.3,0.5200000000000001,0.98,0.0799999999999998,0.08,0.52,0.3200000000000002,0.0,0.0
3768,3768,10,32,58,6,18,2,75,57,9,28,39,-1,-1,31,A,0.98,0.4599999999999999,0.5,0.74,0.4199999999999999,0.1200000000000001,0.48,0.5599999999999998,0.94,0.8400000000000001,0.0,0.0
3769,3769,10,30,3,73,12,14,39,6,51,32,29,-1,-1,12,D,0.64,0.82,0.22,1.0,0.96,0.4599999999999999,0.88,0.22,0.6,0.6599999999999999,0.0,0.0
3770,3770,10,86,22,51,5,17,86,76,95,6,11,-1,-1,67,G,0.62,0.0999999999999999,0.6799999999999999,0.2400000000000001,0.0,0.62,0.82,0.44,0.22,0.1200000000000001,0.0,0.0
3771,3771,10,51,89,33,79,96,69,53,71,45,43,-1,-1,13,E,0.2400000000000001,0.5200000000000001,0.6,0.3200000000000002,0.6600000000000001,0.12,0.1999999999999999,0.1599999999999999,0.3600000000000001,0.4,0.0,0.0
3772,3772,10,38,87,22,28,40,48,37,61,75,54,-1,-1,80,I,0.16,0.8600000000000001,0.16,0.0399999999999999,0.1999999999999999,0.3600000000000001,0.1400000000000001,0.62,0.9,0.48,0.0,0.0
3773,3773,10,23,17,25,89,83,2,77,10,54,44,-1,-1,65,I,0.16,0.0399999999999999,0.1999999999999999,0.5199999999999998,0.6399999999999999,0.26,0.76,0.0999999999999999,0.78,0.5800000000000001,0.0,0.0
3774,3774,10,55,14,84,10,49,87,23,43,37,43,-1,-1,12,B,0.1399999999999999,0.96,0.4400000000000003,0.96,0.26,0.5,0.78,0.38,0.4999999999999999,0.38,0.0,0.0
3775,3775,10,50,69,51,62,12,27,83,33,17,32,-1,-1,15,I,0.3,0.08,0.28,0.0599999999999999,0.94,0.76,0.3600000000000001,0.64,0.96,0.6599999999999999,0.0,0.0
3776,3776,10,64,92,95,87,98,62,82,29,63,7,-1,-1,25,H,0.2199999999999999,0.3399999999999999,0.4,0.24,0.4600000000000001,0.2599999999999999,0.1399999999999999,0.92,0.24,0.64,0.0,0.0
3777,3777,10,31,21,17,76,52,29,48,69,52,4,-1,-1,17,C,0.72,0.92,1.0,0.1800000000000001,0.2999999999999999,0.76,0.38,0.0399999999999999,0.2999999999999999,0.74,0.0,0.0
3778,3778,10,19,46,78,86,16,38,44,83,43,90,-1,-1,61,B,0.16,0.7,0.6599999999999999,0.4999999999999999,0.0999999999999999,0.54,0.6600000000000001,0.5599999999999998,0.6400000000000001,0.4199999999999999,0.0,0.0
3779,3779,10,31,56,81,84,4,45,86,89,86,64,-1,-1,60,J,0.42,0.92,0.5799999999999998,0.5199999999999998,0.12,0.7,0.4799999999999998,0.4199999999999998,0.4799999999999998,0.92,0.0,0.0
3780,3780,10,51,62,77,8,91,35,93,79,84,22,-1,-1,39,F,0.76,0.5399999999999999,0.2400000000000001,0.38,0.0400000000000001,0.92,0.08,0.1999999999999998,0.0999999999999998,0.6599999999999999,0.0,0.0
3781,3781,10,86,89,81,95,11,83,29,26,72,69,-1,-1,1,D,0.7,0.76,0.6,0.8799999999999999,0.8,0.6399999999999999,0.4399999999999999,0.4999999999999999,0.4199999999999999,0.3600000000000001,0.0,0.0
3782,3782,10,92,16,9,64,73,96,54,47,21,44,-1,-1,8,C,0.6799999999999999,0.84,0.98,0.12,0.3,0.76,0.08,0.2199999999999999,0.74,0.28,0.0,0.0
3783,3783,10,72,79,92,40,17,85,26,56,47,68,-1,-1,72,A,1.0,0.8599999999999998,0.6,0.3600000000000001,0.0999999999999999,0.74,0.0800000000000001,0.68,0.5000000000000002,0.9200000000000002,0.0,0.0
3784,3784,10,97,73,49,90,61,60,10,12,45,85,-1,-1,60,F,0.26,0.74,0.78,0.4,0.98,1.0,0.0,0.0399999999999999,0.7,0.5,0.0,0.0
3785,3785,10,78,77,17,54,81,80,63,79,77,90,-1,-1,44,D,0.3199999999999999,0.3400000000000001,0.4599999999999999,0.8,0.2599999999999999,0.28,0.62,0.2999999999999998,0.3400000000000001,0.08,0.0,0.0
3786,3786,10,50,92,46,7,91,90,7,29,21,7,-1,-1,93,B,0.1399999999999999,0.98,0.0599999999999999,0.7200000000000002,0.96,0.94,0.7200000000000002,0.28,0.4399999999999999,0.7200000000000002,0.0,0.0
3787,3787,10,66,40,72,81,24,48,5,2,15,83,-1,-1,4,G,0.24,0.28,0.3599999999999999,0.5400000000000003,0.6,0.12,0.98,0.96,0.78,0.5800000000000002,0.0,0.0
3788,3788,10,18,16,48,67,59,25,95,31,8,29,-1,-1,44,C,0.48,0.4399999999999999,0.92,0.5399999999999999,0.7,0.62,0.02,0.74,0.28,0.7,0.0,0.0
3789,3789,10,40,83,44,8,40,69,24,25,42,47,-1,-1,65,F,0.5,0.6399999999999999,0.5800000000000001,0.1399999999999999,0.5,0.92,0.18,0.1999999999999999,0.54,0.6400000000000001,0.0,0.0
3790,3790,10,69,80,41,30,38,60,75,51,27,40,-1,-1,44,C,0.5,0.28,0.94,0.72,0.88,0.68,0.38,0.8600000000000001,0.6599999999999999,0.92,0.0,0.0
3791,3791,10,74,27,45,23,30,84,41,61,16,67,-1,-1,49,C,0.4999999999999999,0.56,0.92,0.48,0.62,0.2999999999999998,0.84,0.76,0.3399999999999999,0.6399999999999999,0.0,0.0
3792,3792,10,1,28,6,74,70,74,72,81,12,95,-1,-1,63,E,0.2400000000000001,0.2999999999999999,0.1400000000000001,0.7799999999999998,0.8600000000000001,0.7799999999999998,0.8200000000000001,0.6399999999999999,0.0200000000000001,0.3600000000000001,0.0,0.0
3793,3793,10,36,24,87,13,52,18,30,87,2,24,-1,-1,7,I,0.42,0.6599999999999999,0.6,0.88,0.0999999999999998,0.78,0.54,0.6,0.9,0.6599999999999999,0.0,0.0
3794,3794,10,8,6,43,10,48,51,21,27,94,83,-1,-1,68,J,0.1999999999999999,0.2400000000000001,0.5,0.16,0.6,0.6599999999999999,0.06,0.1799999999999998,0.4799999999999998,0.7,0.0,0.0
3795,3795,10,55,80,78,78,41,33,62,80,34,33,-1,-1,67,G,0.7599999999999999,0.7400000000000001,0.78,0.78,0.4799999999999998,0.3199999999999998,0.9,0.7400000000000001,0.3399999999999999,0.3199999999999998,0.0,0.0
3796,3796,10,9,78,93,1,58,33,79,53,97,64,-1,-1,48,H,0.2199999999999999,0.4,0.0999999999999999,0.0599999999999999,0.8,0.7,0.3799999999999999,0.9,0.0200000000000001,0.68,0.0,0.0
3797,3797,10,98,67,97,58,12,91,89,25,9,1,-1,-1,19,H,0.5799999999999998,0.0399999999999999,0.5599999999999997,0.2199999999999999,0.86,0.4400000000000003,0.4000000000000001,0.88,0.7999999999999999,0.6399999999999999,0.0,0.0
3798,3798,10,21,13,88,37,93,31,72,88,8,54,-1,-1,98,E,0.5399999999999999,0.7,0.8,0.2199999999999999,0.9,0.3399999999999999,0.4799999999999998,0.8,0.8,0.12,0.0,0.0
3799,3799,10,48,40,65,3,40,47,1,71,98,72,-1,-1,45,F,0.94,0.9,0.6,0.16,0.9,0.96,0.12,0.48,0.06,0.4600000000000001,0.0,0.0
3800,3800,10,92,1,77,80,36,48,75,78,10,9,-1,-1,88,A,0.9200000000000002,0.74,0.7799999999999998,0.84,0.0400000000000001,0.1999999999999999,0.74,0.8,0.56,0.5800000000000002,0.0,0.0
3801,3801,10,71,18,80,52,40,11,0,98,63,48,-1,-1,17,B,0.0799999999999998,0.98,0.26,0.2999999999999999,0.54,0.88,0.6599999999999999,0.6200000000000001,0.0799999999999998,0.38,0.0,0.0
3802,3802,10,91,63,15,42,96,74,80,54,76,98,-1,-1,44,D,0.0599999999999999,0.62,0.4199999999999999,0.96,0.0400000000000001,0.3999999999999998,0.28,0.8,0.3599999999999999,0.08,0.0,0.0
3803,3803,10,53,23,18,35,58,49,62,2,36,49,-1,-1,57,E,0.92,0.3199999999999998,0.2199999999999998,0.5599999999999998,0.98,0.84,0.9,0.1000000000000002,0.5799999999999998,0.84,0.0,0.0
3804,3804,10,31,0,79,47,47,72,12,13,7,23,-1,-1,9,I,0.5599999999999998,0.8200000000000001,0.4000000000000001,0.24,0.24,0.2599999999999999,0.94,0.92,0.96,0.72,0.0,0.0
3805,3805,10,29,20,70,70,50,16,8,12,6,59,-1,-1,13,H,0.6799999999999999,0.86,0.1399999999999999,0.1399999999999999,0.26,0.94,0.9,0.98,0.86,0.08,0.0,0.0
3806,3806,10,58,56,16,52,18,47,7,44,0,11,-1,-1,59,A,0.98,0.94,0.1399999999999999,0.8600000000000001,0.1799999999999998,0.76,0.0400000000000001,0.7,0.18,0.0399999999999999,0.0,0.0
3807,3807,10,80,89,83,87,5,91,53,2,41,85,-1,-1,8,E,0.4399999999999999,0.6200000000000001,0.5,0.5799999999999998,0.94,0.6600000000000001,0.0999999999999999,0.88,0.3399999999999999,0.5399999999999999,0.0,0.0
3808,3808,10,91,48,4,69,70,88,28,32,18,23,-1,-1,62,D,0.4199999999999999,0.72,0.16,0.8600000000000001,0.8400000000000001,0.48,0.3199999999999998,0.3999999999999999,0.1199999999999997,0.2199999999999998,0.0,0.0
3809,3809,10,88,89,28,63,26,69,77,91,47,80,-1,-1,13,E,0.5,0.5200000000000001,0.7000000000000001,0.0,0.74,0.12,0.2799999999999999,0.56,0.3199999999999999,0.3399999999999999,0.0,0.0
3810,3810,10,8,16,11,10,36,31,78,39,7,38,-1,-1,33,F,0.5,0.66,0.56,0.54,0.94,0.96,0.0999999999999999,0.8799999999999999,0.48,0.8999999999999999,0.0,0.0
3811,3811,10,51,28,38,65,87,97,76,0,29,65,-1,-1,82,E,0.38,0.0799999999999998,0.1200000000000001,0.6600000000000001,0.9,0.7,0.8800000000000002,0.6399999999999999,0.0599999999999999,0.6600000000000001,0.0,0.0
3812,3812,10,92,84,47,32,16,3,86,1,64,18,-1,-1,39,D,0.0599999999999999,0.0999999999999998,0.84,0.86,0.5399999999999999,0.28,0.0599999999999999,0.24,0.5,0.58,0.0,0.0
3813,3813,10,17,14,23,32,19,78,32,35,73,68,-1,-1,58,J,0.1799999999999998,0.12,0.2999999999999999,0.48,0.2199999999999999,0.6,0.48,0.5399999999999999,0.7,0.8,0.0,0.0
3814,3814,10,90,94,19,30,61,38,83,65,75,17,-1,-1,40,F,0.0,0.0800000000000001,0.5800000000000001,0.8,0.5800000000000001,0.96,0.1399999999999999,0.5,0.3,0.54,0.0,0.0
3815,3815,10,18,9,12,19,44,49,62,21,60,23,-1,-1,28,J,0.8,0.62,0.68,0.8200000000000001,0.6799999999999999,0.58,0.3199999999999998,0.8600000000000001,0.36,0.9,0.0,0.0
3816,3816,10,78,11,60,10,57,45,50,34,53,29,-1,-1,60,C,0.6399999999999999,0.02,1.0,0.0,0.94,0.7,0.8,0.48,0.8600000000000001,0.38,0.0,0.0
3817,3817,10,4,17,86,42,45,48,22,73,28,21,-1,-1,91,C,0.7400000000000002,0.4800000000000002,0.9,0.02,0.0799999999999998,0.1399999999999999,0.3800000000000002,0.6399999999999999,0.26,0.4,0.0,0.0
